species_no,month,sunrise,dewpoint,wetbulb,trap_T900,tmin,tavg,cool,station,depart,sunset,tmax,heat,resultspeed,long_lat,year,avgspeed,trap_T003,trap_T086,trap_T225,trap_T143,trap_T115,trap_T002,trap_T223,trap_T046,trap_T006,trap_T233,trap_T013,trap_T235,trap_T017,trap_T014,trap_T230,trap_T148,trap_T200,trap_T018,trap_T043,trap_T103,trap_T015,trap_T096
2.0,6,418,69,72.0,0,70,81,16,1,10,1931,92,0,6.1,-3687.3381000454656,2007,7.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,6,418,69,72.0,0,70,81,16,1,10,1931,92,0,6.1,-3687.3381000454656,2007,7.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,6,418,69,72.0,0,73,82,17,2,10,1931,91,0,7.3,-3669.7706704409716,2007,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,6,418,69,72.0,0,70,81,16,1,10,1931,92,0,6.1,-3679.848409247825,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,6,418,69,72.0,0,73,82,17,2,10,1931,91,0,7.3,-3677.449549854998,2007,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,6,418,69,72.0,0,70,81,16,1,10,1931,92,0,6.1,-3684.41469581367,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,6,418,69,72.0,0,70,81,16,1,10,1931,92,0,6.1,-3684.41469581367,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,6,418,69,72.0,0,70,81,16,1,10,1931,92,0,6.1,-3682.989879452502,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,6,418,69,72.0,0,70,81,16,1,10,1931,92,0,6.1,-3680.2696538764753,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,6,418,69,72.0,0,70,81,16,1,10,1931,92,0,6.1,-3680.2696538764753,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,6,418,69,72.0,0,73,82,17,2,10,1931,91,0,7.3,-3655.8952151661506,2007,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,6,418,69,72.0,0,73,82,17,2,10,1931,91,0,7.3,-3655.8952151661506,2007,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,6,418,69,72.0,0,73,82,17,2,10,1931,91,0,7.3,-3657.7221691021923,2007,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,6,418,69,72.0,0,73,82,17,2,10,1931,91,0,7.3,-3657.7221691021923,2007,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,6,418,69,72.0,0,73,82,17,2,10,1931,91,0,7.3,-3679.4420298881996,2007,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,6,418,69,72.0,0,70,81,16,1,10,1931,92,0,6.1,-3679.89701023656,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,6,419,55,59.0,0,56,63,0,1,-8,1931,70,2,7.6,-3683.66335909779,2007,8.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,6,419,55,59.0,0,56,63,0,1,-8,1931,70,2,7.6,-3686.626297114068,2007,8.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,6,419,55,59.0,0,56,63,0,1,-8,1931,70,2,7.6,-3684.6266654944766,2007,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,6,419,55,59.0,0,56,63,0,1,-8,1931,70,2,7.6,-3680.287414366544,2007,8.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0,6,419,55,59.0,0,56,63,0,1,-8,1931,70,2,7.6,-3684.483795662016,2007,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2.0,6,419,55,59.0,0,56,63,0,1,-8,1931,70,2,7.6,-3686.3664752962677,2007,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.0,6,419,55,59.0,0,56,63,0,1,-8,1931,70,2,7.6,-3686.3664752962677,2007,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2.0,6,419,55,59.0,0,56,63,0,1,-8,1931,70,2,7.6,-3689.1019532811056,2007,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,6,419,55,59.0,0,56,63,0,1,-8,1931,70,2,7.6,-3682.72261820168,2007,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.0,6,419,55,59.0,0,56,63,0,1,-8,1931,70,2,7.6,-3681.8237813935384,2007,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,6,419,55,59.0,0,56,63,0,1,-8,1931,70,2,7.6,-3681.8237813935384,2007,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,6,419,56,60.0,0,56,64,0,2,-8,1931,71,1,7.4,-3675.26587527324,2007,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,6,419,56,60.0,0,56,64,0,2,-8,1931,71,1,7.4,-3675.26587527324,2007,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,6,419,56,60.0,0,56,64,0,2,-8,1931,71,1,7.4,-3668.6422583971685,2007,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,6,419,56,60.0,0,56,64,0,2,-8,1931,71,1,7.4,-3670.684491673382,2007,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,6,419,56,60.0,0,56,64,0,2,-8,1931,71,1,7.4,-3670.684491673382,2007,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,6,419,56,60.0,0,56,64,0,2,-8,1931,71,1,7.4,-3671.9446257109375,2007,8.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,6,419,56,60.0,0,56,64,0,2,-8,1931,71,1,7.4,-3673.7092002470254,2007,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,6,419,56,60.0,0,56,64,0,2,-8,1931,71,1,7.4,-3652.220496950075,2007,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,6,419,56,60.0,0,56,64,0,2,-8,1931,71,1,7.4,-3652.220496950075,2007,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,6,419,56,60.0,0,56,64,0,2,-8,1931,71,1,7.4,-3656.8064233263362,2007,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,6,419,56,60.0,0,56,64,0,2,-8,1931,71,1,7.4,-3656.8064233263362,2007,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,6,419,56,60.0,0,56,64,0,2,-8,1931,71,1,7.4,-3655.0950520457163,2007,8.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,6,419,56,60.0,0,56,64,0,2,-8,1931,71,1,7.4,-3655.0950520457163,2007,8.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,6,419,56,60.0,0,56,64,0,2,-8,1931,71,1,7.4,-3657.0367900541496,2007,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,6,419,56,60.0,0,56,64,0,2,-8,1931,71,1,7.4,-3670.444561419377,2007,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,6,419,56,60.0,0,56,64,0,2,-8,1931,71,1,7.4,-3670.444561419377,2007,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,6,419,56,60.0,0,56,64,0,2,-8,1931,71,1,7.4,-3670.444561419377,2007,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,6,419,56,60.0,0,56,64,0,2,-8,1931,71,1,7.4,-3669.1821707871195,2007,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,6,419,56,60.0,0,56,64,0,2,-8,1931,71,1,7.4,-3658.9510919380637,2007,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.0,6,419,56,60.0,0,56,64,0,2,-8,1931,71,1,7.4,-3654.783846640512,2007,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,6,419,55,59.0,0,56,63,0,1,-8,1931,70,2,7.6,-3682.56550300201,2007,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,6,419,55,59.0,0,56,63,0,1,-8,1931,70,2,7.6,-3682.5056358210636,2007,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,6,419,55,59.0,0,56,63,0,1,-8,1931,70,2,7.6,-3687.3381000454656,2007,8.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,6,419,55,59.0,0,56,63,0,1,-8,1931,70,2,7.6,-3682.1319854233598,2007,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,6,419,56,60.0,0,56,64,0,2,-8,1931,71,1,7.4,-3669.7706704409716,2007,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,6,419,55,59.0,0,56,63,0,1,-8,1931,70,2,7.6,-3679.848409247825,2007,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,6,419,55,59.0,0,56,63,0,1,-8,1931,70,2,7.6,-3684.41469581367,2007,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,6,419,55,59.0,0,56,63,0,1,-8,1931,70,2,7.6,-3684.41469581367,2007,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,6,419,55,59.0,0,56,63,0,1,-8,1931,70,2,7.6,-3682.989879452502,2007,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,6,419,55,59.0,0,56,63,0,1,-8,1931,70,2,7.6,-3680.2696538764753,2007,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,6,419,55,59.0,0,56,63,0,1,-8,1931,70,2,7.6,-3680.2696538764753,2007,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,6,419,56,60.0,0,56,64,0,2,-8,1931,71,1,7.4,-3677.85205537347,2007,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,6,419,56,60.0,0,56,64,0,2,-8,1931,71,1,7.4,-3655.8952151661506,2007,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,6,419,56,60.0,0,56,64,0,2,-8,1931,71,1,7.4,-3674.401627477534,2007,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,6,419,55,59.0,0,56,63,0,1,-8,1931,70,2,7.6,-3680.141970730566,2007,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,420,50,58.0,0,53,66,1,1,-6,1931,79,0,5.9,-3683.66335909779,2007,8.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,420,50,58.0,0,53,66,1,1,-6,1931,79,0,5.9,-3683.66335909779,2007,8.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,420,50,58.0,0,53,66,1,1,-6,1931,79,0,5.9,-3682.6828003446376,2007,8.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,420,50,58.0,0,53,66,1,1,-6,1931,79,0,5.9,-3681.52714617789,2007,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,420,50,58.0,0,53,66,1,1,-6,1931,79,0,5.9,-3686.626297114068,2007,8.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,420,50,58.0,0,53,66,1,1,-6,1931,79,0,5.9,-3685.870081681489,2007,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,420,50,58.0,0,53,66,1,1,-6,1931,79,0,5.9,-3685.870081681489,2007,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,420,50,58.0,0,53,66,1,1,-6,1931,79,0,5.9,-3687.402467635194,2007,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,420,50,58.0,0,53,66,1,1,-6,1931,79,0,5.9,-3687.402467635194,2007,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,420,50,58.0,0,53,66,1,1,-6,1931,79,0,5.9,-3686.554941852228,2007,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,420,50,58.0,0,53,66,1,1,-6,1931,79,0,5.9,-3684.1337379430465,2007,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,7,420,50,58.0,0,53,66,1,1,-6,1931,79,0,5.9,-3684.6266654944766,2007,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,420,50,58.0,0,53,66,1,1,-6,1931,79,0,5.9,-3680.287414366544,2007,8.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0,7,420,50,58.0,0,53,66,1,1,-6,1931,79,0,5.9,-3680.287414366544,2007,8.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2.0,7,420,50,58.0,0,53,66,1,1,-6,1931,79,0,5.9,-3684.483795662016,2007,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,7,420,50,58.0,0,53,66,1,1,-6,1931,79,0,5.9,-3684.483795662016,2007,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2.0,7,420,50,58.0,0,53,66,1,1,-6,1931,79,0,5.9,-3686.3664752962677,2007,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.0,7,420,50,58.0,0,53,66,1,1,-6,1931,79,0,5.9,-3689.1019532811056,2007,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,420,50,58.0,0,53,66,1,1,-6,1931,79,0,5.9,-3683.1849211884246,2007,8.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2.0,7,420,50,58.0,0,53,66,1,1,-6,1931,79,0,5.9,-3682.72261820168,2007,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.0,7,420,50,59.0,0,58,68,3,2,-6,1931,77,0,7.4,-3678.93536241231,2007,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,420,50,58.0,0,53,66,1,1,-6,1931,79,0,5.9,-3681.8237813935384,2007,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,420,50,58.0,0,53,66,1,1,-6,1931,79,0,5.9,-3681.8237813935384,2007,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,420,50,58.0,0,53,66,1,1,-6,1931,79,0,5.9,-3681.8237813935384,2007,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,420,50,59.0,0,58,68,3,2,-6,1931,77,0,7.4,-3675.26587527324,2007,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,420,50,59.0,0,58,68,3,2,-6,1931,77,0,7.4,-3675.26587527324,2007,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,420,50,58.0,0,53,66,1,1,-6,1931,79,0,5.9,-3680.47728052686,2007,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,420,50,58.0,0,53,66,1,1,-6,1931,79,0,5.9,-3680.47728052686,2007,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,420,50,59.0,0,58,68,3,2,-6,1931,77,0,7.4,-3670.684491673382,2007,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0,7,420,50,59.0,0,58,68,3,2,-6,1931,77,0,7.4,-3673.37698329914,2007,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,420,50,59.0,0,58,68,3,2,-6,1931,77,0,7.4,-3673.37698329914,2007,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,420,50,59.0,0,58,68,3,2,-6,1931,77,0,7.4,-3675.1180599279996,2007,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,420,50,59.0,0,58,68,3,2,-6,1931,77,0,7.4,-3675.1180599279996,2007,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,420,50,59.0,0,58,68,3,2,-6,1931,77,0,7.4,-3671.9446257109375,2007,8.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,420,50,59.0,0,58,68,3,2,-6,1931,77,0,7.4,-3671.9446257109375,2007,8.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,420,50,59.0,0,58,68,3,2,-6,1931,77,0,7.4,-3671.679843362198,2007,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,420,50,59.0,0,58,68,3,2,-6,1931,77,0,7.4,-3671.679843362198,2007,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,420,50,59.0,0,58,68,3,2,-6,1931,77,0,7.4,-3669.828862864192,2007,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,420,50,59.0,0,58,68,3,2,-6,1931,77,0,7.4,-3668.1159883043792,2007,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,420,50,59.0,0,58,68,3,2,-6,1931,77,0,7.4,-3673.7092002470254,2007,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,420,50,59.0,0,58,68,3,2,-6,1931,77,0,7.4,-3673.7092002470254,2007,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,420,50,59.0,0,58,68,3,2,-6,1931,77,0,7.4,-3656.8064233263362,2007,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,420,50,59.0,0,58,68,3,2,-6,1931,77,0,7.4,-3655.0950520457163,2007,8.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,420,50,59.0,0,58,68,3,2,-6,1931,77,0,7.4,-3655.0950520457163,2007,8.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,420,50,59.0,0,58,68,3,2,-6,1931,77,0,7.4,-3671.765475120351,2007,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,420,50,59.0,0,58,68,3,2,-6,1931,77,0,7.4,-3657.0367900541496,2007,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,420,50,59.0,0,58,68,3,2,-6,1931,77,0,7.4,-3670.444561419377,2007,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,420,50,59.0,0,58,68,3,2,-6,1931,77,0,7.4,-3670.444561419377,2007,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,420,50,59.0,0,58,68,3,2,-6,1931,77,0,7.4,-3668.897279062176,2007,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,420,50,59.0,0,58,68,3,2,-6,1931,77,0,7.4,-3657.626074599296,2007,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,420,50,59.0,0,58,68,3,2,-6,1931,77,0,7.4,-3658.9510919380637,2007,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.0,7,420,50,59.0,0,58,68,3,2,-6,1931,77,0,7.4,-3658.9510919380637,2007,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.0,7,420,50,59.0,0,58,68,3,2,-6,1931,77,0,7.4,-3658.9510919380637,2007,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.0,7,420,50,59.0,0,58,68,3,2,-6,1931,77,0,7.4,-3670.14689901656,2007,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,420,50,59.0,0,58,68,3,2,-6,1931,77,0,7.4,-3670.14689901656,2007,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,420,50,59.0,0,58,68,3,2,-6,1931,77,0,7.4,-3654.783846640512,2007,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,420,50,59.0,0,58,68,3,2,-6,1931,77,0,7.4,-3654.783846640512,2007,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,7,420,50,59.0,0,58,68,3,2,-6,1931,77,0,7.4,-3654.783846640512,2007,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,420,50,58.0,0,53,66,1,1,-6,1931,79,0,5.9,-3682.5056358210636,2007,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,420,50,58.0,0,53,66,1,1,-6,1931,79,0,5.9,-3682.5056358210636,2007,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,7,420,50,59.0,0,58,68,3,2,-6,1931,77,0,7.4,-3669.7706704409716,2007,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,420,50,58.0,0,53,66,1,1,-6,1931,79,0,5.9,-3679.848409247825,2007,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,420,50,58.0,0,53,66,1,1,-6,1931,79,0,5.9,-3684.41469581367,2007,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.0,7,420,50,58.0,0,53,66,1,1,-6,1931,79,0,5.9,-3681.560021752184,2007,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,420,50,58.0,0,53,66,1,1,-6,1931,79,0,5.9,-3681.560021752184,2007,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,420,50,58.0,0,53,66,1,1,-6,1931,79,0,5.9,-3680.2696538764753,2007,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,420,50,58.0,0,53,66,1,1,-6,1931,79,0,5.9,-3680.2696538764753,2007,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,420,50,59.0,0,58,68,3,2,-6,1931,77,0,7.4,-3670.581906062775,2007,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,420,50,59.0,0,58,68,3,2,-6,1931,77,0,7.4,-3678.4639924139456,2007,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,420,50,59.0,0,58,68,3,2,-6,1931,77,0,7.4,-3655.8952151661506,2007,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,420,50,59.0,0,58,68,3,2,-6,1931,77,0,7.4,-3655.8952151661506,2007,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,420,50,59.0,0,58,68,3,2,-6,1931,77,0,7.4,-3657.7221691021923,2007,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,420,50,59.0,0,58,68,3,2,-6,1931,77,0,7.4,-3657.7221691021923,2007,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,420,50,58.0,0,53,66,1,1,-6,1931,79,0,5.9,-3680.141970730566,2007,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,426,51,59.0,0,62,70,5,1,-3,1928,77,0,8.8,-3680.7652636736702,2007,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,426,51,59.0,0,62,70,5,1,-3,1928,77,0,8.8,-3683.66335909779,2007,10.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,426,51,59.0,0,62,70,5,1,-3,1928,77,0,8.8,-3683.66335909779,2007,10.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,426,51,59.0,0,62,70,5,1,-3,1928,77,0,8.8,-3683.66335909779,2007,10.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
