Date,day,month,year,Trap,Latitude,Longitude,WnvPresent,Species,species_no,Block,NumMosquitos,Station
2007-07-02,2,7,2007,T142,41.953067,-87.776792,0,CULEX PIPIENS/RESTUANS,2.0,40,1,1
2007-07-02,2,7,2007,T142,41.953067,-87.776792,0,CULEX RESTUANS,1.0,40,1,1
2007-07-02,2,7,2007,T145,41.878114,-87.629798,0,CULEX SALINARIUS,0.0,43,1,2
2007-07-02,2,7,2007,T146,41.958271,-87.702575,0,CULEX RESTUANS,1.0,42,1,1
2007-07-02,2,7,2007,T148,42.01743,-87.687769,0,CULEX RESTUANS,1.0,75,1,1
2007-07-02,2,7,2007,T149,41.994469,-87.667736,0,CULEX PIPIENS/RESTUANS,2.0,15,1,1
2007-07-02,2,7,2007,T149,41.994469,-87.667736,0,CULEX RESTUANS,1.0,15,1,1
2007-07-02,2,7,2007,T151,41.916265,-87.800515,0,CULEX PIPIENS/RESTUANS,2.0,70,5,1
2007-07-02,2,7,2007,T151,41.916265,-87.800515,0,CULEX RESTUANS,1.0,70,2,1
2007-07-02,2,7,2007,T152,41.846075,-87.716277,0,CULEX PIPIENS/RESTUANS,2.0,25,1,2
2007-07-02,2,7,2007,T154,41.918705,-87.752329,0,CULEX PIPIENS/RESTUANS,2.0,21,1,2
2007-07-02,2,7,2007,T158,41.682587,-87.707973,0,CULEX PIPIENS/RESTUANS,2.0,35,28,2
2007-07-02,2,7,2007,T158,41.682587,-87.707973,0,CULEX RESTUANS,1.0,35,4,2
2007-07-02,2,7,2007,T161,41.719059,-87.675088,0,CULEX PIPIENS/RESTUANS,2.0,96,3,2
2007-07-02,2,7,2007,T161,41.719059,-87.675088,0,CULEX RESTUANS,1.0,96,2,2
2007-07-02,2,7,2007,T218,41.948167,-87.730698,0,CULEX PIPIENS/RESTUANS,2.0,37,2,1
2007-07-11,11,7,2007,T001,41.953705,-87.733974,0,CULEX PIPIENS/RESTUANS,2.0,40,1,1
2007-07-11,11,7,2007,T002,41.95469,-87.800991,0,CULEX PIPIENS,2.0,41,2,1
2007-07-11,11,7,2007,T002,41.95469,-87.800991,0,CULEX PIPIENS/RESTUANS,2.0,41,18,1
2007-07-11,11,7,2007,T002,41.95469,-87.800991,0,CULEX RESTUANS,1.0,41,7,1
2007-07-11,11,7,2007,T003,41.964242,-87.757639,0,CULEX PIPIENS/RESTUANS,2.0,46,2,1
2007-07-11,11,7,2007,T004,41.962728,-87.748367,0,CULEX PIPIENS/RESTUANS,2.0,49,1,1
2007-07-11,11,7,2007,T006,41.990284,-87.797127,0,CULEX PIPIENS/RESTUANS,2.0,60,1,1
2007-07-11,11,7,2007,T006,41.990284,-87.797127,0,CULEX RESTUANS,1.0,60,2,1
2007-07-11,11,7,2007,T007,41.994991,-87.769279,0,CULEX PIPIENS/RESTUANS,2.0,62,3,1
2007-07-11,11,7,2007,T008,42.008314,-87.777921,0,CULEX PIPIENS,2.0,70,5,1
2007-07-11,11,7,2007,T008,42.008314,-87.777921,0,CULEX PIPIENS/RESTUANS,2.0,70,39,1
2007-07-11,11,7,2007,T008,42.008314,-87.777921,0,CULEX RESTUANS,1.0,70,14,1
2007-07-11,11,7,2007,T009,41.981964,-87.812827,0,CULEX PIPIENS/RESTUANS,2.0,91,1,1
2007-07-11,11,7,2007,T009,41.981964,-87.812827,0,CULEX RESTUANS,1.0,91,14,1
2007-07-11,11,7,2007,T011,41.944869,-87.832763,0,CULEX PIPIENS,2.0,36,1,1
2007-07-11,11,7,2007,T011,41.944869,-87.832763,0,CULEX PIPIENS/RESTUANS,2.0,36,8,1
2007-07-11,11,7,2007,T011,41.944869,-87.832763,0,CULEX RESTUANS,1.0,36,3,1
2007-07-11,11,7,2007,T013,41.923738,-87.785288,0,CULEX PIPIENS/RESTUANS,2.0,61,2,1
2007-07-11,11,7,2007,T013,41.923738,-87.785288,0,CULEX RESTUANS,1.0,61,1,1
2007-07-11,11,7,2007,T014,41.970248,-87.787992,0,CULEX PIPIENS/RESTUANS,2.0,64,3,1
2007-07-11,11,7,2007,T014,41.970248,-87.787992,0,CULEX RESTUANS,1.0,64,4,1
2007-07-11,11,7,2007,T015,41.974089,-87.824812,0,CULEX PIPIENS/RESTUANS,2.0,79,1,1
2007-07-11,11,7,2007,T015,41.974089,-87.824812,0,CULEX RESTUANS,1.0,79,3,1
2007-07-11,11,7,2007,T016,42.011601,-87.811506,0,CULEX PIPIENS,2.0,72,3,1
2007-07-11,11,7,2007,T016,42.011601,-87.811506,0,CULEX PIPIENS/RESTUANS,2.0,72,51,1
2007-07-11,11,7,2007,T016,42.011601,-87.811506,0,CULEX RESTUANS,1.0,72,12,1
2007-07-11,11,7,2007,T019,41.94983,-87.698457,0,CULEX PIPIENS/RESTUANS,2.0,38,1,2
2007-07-11,11,7,2007,T025,41.979243,-87.750938,0,CULEX PIPIENS/RESTUANS,2.0,49,7,1
2007-07-11,11,7,2007,T025,41.979243,-87.750938,0,CULEX RESTUANS,1.0,49,2,1
2007-07-11,11,7,2007,T028,41.986921,-87.689778,0,CULEX PIPIENS/RESTUANS,2.0,58,1,1
2007-07-11,11,7,2007,T028,41.986921,-87.689778,0,CULEX RESTUANS,1.0,58,2,1
2007-07-11,11,7,2007,T030,41.89923,-87.716788,0,CULEX PIPIENS,2.0,10,5,2
2007-07-11,11,7,2007,T030,41.89923,-87.716788,0,CULEX PIPIENS/RESTUANS,2.0,10,6,2
2007-07-11,11,7,2007,T030,41.89923,-87.716788,0,CULEX RESTUANS,1.0,10,4,2
2007-07-11,11,7,2007,T031,41.801498,-87.763416,0,CULEX RESTUANS,1.0,50,1,2
2007-07-11,11,7,2007,T033,41.906638,-87.701431,0,CULEX PIPIENS/RESTUANS,2.0,14,1,2
2007-07-11,11,7,2007,T035,41.836644,-87.677737,0,CULEX PIPIENS/RESTUANS,2.0,30,1,2
2007-07-11,11,7,2007,T036,41.837085,-87.729384,0,CULEX PIPIENS/RESTUANS,2.0,42,2,2
2007-07-11,11,7,2007,T037,41.921177,-87.79518,0,CULEX PIPIENS/RESTUANS,2.0,68,2,1
2007-07-11,11,7,2007,T039,41.911824,-87.726737,0,CULEX PIPIENS/RESTUANS,2.0,17,1,2
2007-07-11,11,7,2007,T043,41.857402,-87.694991,0,CULEX PIPIENS/RESTUANS,2.0,30,20,2
2007-07-11,11,7,2007,T043,41.857402,-87.694991,0,CULEX RESTUANS,1.0,30,5,2
2007-07-11,11,7,2007,T045,41.9216,-87.666455,0,CULEX PIPIENS/RESTUANS,2.0,15,4,2
2007-07-11,11,7,2007,T045,41.9216,-87.666455,0,CULEX RESTUANS,1.0,15,1,2
2007-07-11,11,7,2007,T046,41.891118,-87.654491,0,CULEX PIPIENS,2.0,25,3,2
2007-07-11,11,7,2007,T046,41.891118,-87.654491,0,CULEX PIPIENS/RESTUANS,2.0,25,6,2
2007-07-11,11,7,2007,T046,41.891118,-87.654491,0,CULEX RESTUANS,1.0,25,5,2
2007-07-11,11,7,2007,T047,41.868142,-87.696269,0,CULEX PIPIENS,2.0,11,1,2
2007-07-11,11,7,2007,T047,41.868142,-87.696269,0,CULEX PIPIENS/RESTUANS,2.0,11,2,2
2007-07-11,11,7,2007,T048,41.867108,-87.654224,0,CULEX PIPIENS/RESTUANS,2.0,11,3,2
2007-07-11,11,7,2007,T048,41.867108,-87.654224,0,CULEX RESTUANS,1.0,11,1,2
2007-07-11,11,7,2007,T049,41.896282,-87.655232,0,CULEX PIPIENS/RESTUANS,2.0,11,2,2
2007-07-11,11,7,2007,T049,41.896282,-87.655232,0,CULEX RESTUANS,1.0,11,1,2
2007-07-11,11,7,2007,T054,41.921965,-87.632085,0,CULEX PIPIENS/RESTUANS,2.0,22,1,2
2007-07-11,11,7,2007,T054,41.921965,-87.632085,0,CULEX RESTUANS,1.0,22,1,2
2007-07-11,11,7,2007,T060,41.823065,-87.678378,0,CULEX PIPIENS,2.0,22,1,2
2007-07-11,11,7,2007,T060,41.823065,-87.678378,0,CULEX PIPIENS/RESTUANS,2.0,22,1,2
2007-07-11,11,7,2007,T061,41.801179,-87.679447,0,CULEX PIPIENS,2.0,22,1,2
2007-07-11,11,7,2007,T061,41.801179,-87.679447,0,CULEX PIPIENS/RESTUANS,2.0,22,3,2
2007-07-11,11,7,2007,T062,41.800737,-87.71188,0,CULEX PIPIENS,2.0,35,2,2
2007-07-11,11,7,2007,T065,41.778297,-87.752411,0,CULEX PIPIENS,2.0,52,2,2
2007-07-11,11,7,2007,T065,41.778297,-87.752411,0,CULEX PIPIENS/RESTUANS,2.0,52,22,2
2007-07-11,11,7,2007,T065,41.778297,-87.752411,0,CULEX TERRITANS,0.0,52,2,2
2007-07-11,11,7,2007,T066,41.77166,-87.703047,0,CULEX PIPIENS/RESTUANS,2.0,67,4,2
2007-07-11,11,7,2007,T067,41.759346,-87.745602,0,CULEX PIPIENS/RESTUANS,2.0,73,9,2
2007-07-11,11,7,2007,T069,41.768388,-87.678649,0,CULEX PIPIENS/RESTUANS,2.0,22,10,2
2007-07-11,11,7,2007,T069,41.768388,-87.678649,0,CULEX RESTUANS,1.0,22,4,2
2007-07-11,11,7,2007,T070,41.797616,-87.797894,0,CULEX PIPIENS/RESTUANS,2.0,52,2,2
2007-07-11,11,7,2007,T071,41.781416,-87.776532,0,CULEX PIPIENS/RESTUANS,2.0,61,2,2
2007-07-11,11,7,2007,T073,41.773215,-87.60088,0,CULEX PIPIENS/RESTUANS,2.0,10,2,2
2007-07-11,11,7,2007,T073,41.773215,-87.60088,0,CULEX RESTUANS,1.0,10,3,2
2007-07-11,11,7,2007,T074,41.822536,-87.666343,0,CULEX RESTUANS,1.0,39,11,2
2007-07-11,11,7,2007,T075,41.799282,-87.585487,0,CULEX SALINARIUS,0.0,47,1,2
2007-07-11,11,7,2007,T076,41.794781,-87.615989,0,CULEX RESTUANS,1.0,55,18,2
2007-07-11,11,7,2007,T077,41.778748,-87.586427,0,CULEX RESTUANS,1.0,64,1,2
2007-07-11,11,7,2007,T079,41.766202,-87.562889,0,CULEX PIPIENS/RESTUANS,2.0,71,6,2
2007-07-11,11,7,2007,T079,41.766202,-87.562889,0,CULEX RESTUANS,1.0,71,6,2
2007-07-11,11,7,2007,T080,41.754676,-87.612922,0,CULEX PIPIENS/RESTUANS,2.0,77,2,2
2007-07-11,11,7,2007,T080,41.754676,-87.612922,0,CULEX RESTUANS,1.0,77,1,2
2007-07-11,11,7,2007,T081,41.821582,-87.627796,0,CULEX PIPIENS/RESTUANS,2.0,40,11,2
2007-07-11,11,7,2007,T081,41.821582,-87.627796,0,CULEX RESTUANS,1.0,40,1,2
2007-07-11,11,7,2007,T082,41.803423,-87.642984,0,CULEX PIPIENS,2.0,50,1,2
2007-07-11,11,7,2007,T082,41.803423,-87.642984,0,CULEX PIPIENS/RESTUANS,2.0,50,4,2
2007-07-11,11,7,2007,T082,41.803423,-87.642984,0,CULEX RESTUANS,1.0,50,4,2
2007-07-11,11,7,2007,T083,41.754292,-87.590773,0,CULEX PIPIENS/RESTUANS,2.0,79,2,2
2007-07-11,11,7,2007,T083,41.754292,-87.590773,0,CULEX RESTUANS,1.0,79,7,2
2007-07-11,11,7,2007,T084,41.692555,-87.598865,0,CULEX PIPIENS,2.0,20,1,2
2007-07-11,11,7,2007,T084,41.692555,-87.598865,0,CULEX PIPIENS/RESTUANS,2.0,20,4,2
2007-07-11,11,7,2007,T084,41.692555,-87.598865,0,CULEX RESTUANS,1.0,20,1,2
2007-07-11,11,7,2007,T085,41.721474,-87.648064,0,CULEX PIPIENS/RESTUANS,2.0,10,15,2
2007-07-11,11,7,2007,T086,41.688324,-87.676709,0,CULEX PIPIENS,2.0,22,19,2
2007-07-11,11,7,2007,T086,41.688324,-87.676709,0,CULEX PIPIENS/RESTUANS,2.0,22,143,2
2007-07-11,11,7,2007,T086,41.688324,-87.676709,0,CULEX RESTUANS,1.0,22,9,2
2007-07-11,11,7,2007,T086,41.688324,-87.676709,0,CULEX SALINARIUS,0.0,22,2,2
2007-07-11,11,7,2007,T086,41.688324,-87.676709,0,CULEX TERRITANS,0.0,22,1,2
2007-07-11,11,7,2007,T088,41.869107,-87.696293,0,CULEX PIPIENS/RESTUANS,2.0,10,5,2
2007-07-11,11,7,2007,T088,41.869107,-87.696293,0,CULEX RESTUANS,1.0,10,4,2
2007-07-11,11,7,2007,T089,41.723195,-87.64997,0,CULEX PIPIENS/RESTUANS,2.0,10,1,2
2007-07-11,11,7,2007,T089,41.723195,-87.64997,0,CULEX RESTUANS,1.0,10,2,2
2007-07-11,11,7,2007,T090,41.868077,-87.666901,0,CULEX PIPIENS/RESTUANS,2.0,11,27,2
2007-07-11,11,7,2007,T090,41.868077,-87.666901,0,CULEX RESTUANS,1.0,11,5,2
2007-07-11,11,7,2007,T091,41.862292,-87.64886,0,CULEX PIPIENS,2.0,11,1,2
2007-07-11,11,7,2007,T091,41.862292,-87.64886,0,CULEX PIPIENS/RESTUANS,2.0,11,14,2
2007-07-11,11,7,2007,T092,41.869216,-87.627561,0,CULEX PIPIENS,2.0,11,1,2
2007-07-11,11,7,2007,T092,41.869216,-87.627561,0,CULEX PIPIENS/RESTUANS,2.0,11,5,2
2007-07-11,11,7,2007,T094,41.720848,-87.666014,0,CULEX PIPIENS/RESTUANS,2.0,17,1,2
2007-07-11,11,7,2007,T096,41.731922,-87.677512,0,CULEX PIPIENS,2.0,22,2,2
2007-07-11,11,7,2007,T096,41.731922,-87.677512,0,CULEX PIPIENS/RESTUANS,2.0,22,22,2
2007-07-11,11,7,2007,T096,41.731922,-87.677512,0,CULEX RESTUANS,1.0,22,21,2
2007-07-11,11,7,2007,T114,41.798697,-87.736812,0,CULEX PIPIENS/RESTUANS,2.0,52,5,2
2007-07-11,11,7,2007,T114,41.798697,-87.736812,0,CULEX RESTUANS,1.0,52,1,2
2007-07-11,11,7,2007,T135,41.662014,-87.724608,0,CULEX PIPIENS,2.0,42,1,2
2007-07-11,11,7,2007,T135,41.662014,-87.724608,0,CULEX PIPIENS/RESTUANS,2.0,42,18,2
2007-07-11,11,7,2007,T135,41.662014,-87.724608,0,CULEX RESTUANS,1.0,42,4,2
2007-07-11,11,7,2007,T141,41.961743,-87.76007,0,CULEX PIPIENS/RESTUANS,2.0,53,1,1
2007-07-11,11,7,2007,T142,41.953067,-87.776792,0,CULEX PIPIENS/RESTUANS,2.0,40,1,1
2007-07-11,11,7,2007,T142,41.953067,-87.776792,0,CULEX RESTUANS,1.0,40,1,1
2007-07-11,11,7,2007,T143,41.999129,-87.795585,0,CULEX RESTUANS,1.0,65,1,1
2007-07-11,11,7,2007,T145,41.878114,-87.629798,0,CULEX PIPIENS/RESTUANS,2.0,43,3,2
2007-07-11,11,7,2007,T145,41.878114,-87.629798,0,CULEX RESTUANS,1.0,43,1,2
2007-07-11,11,7,2007,T146,41.958271,-87.702575,0,CULEX PIPIENS,2.0,42,1,1
2007-07-11,11,7,2007,T146,41.958271,-87.702575,0,CULEX PIPIENS/RESTUANS,2.0,42,13,1
2007-07-11,11,7,2007,T146,41.958271,-87.702575,0,CULEX RESTUANS,1.0,42,2,1
2007-07-11,11,7,2007,T148,42.01743,-87.687769,0,CULEX PIPIENS/RESTUANS,2.0,75,1,1
2007-07-11,11,7,2007,T148,42.01743,-87.687769,0,CULEX RESTUANS,1.0,75,2,1
2007-07-11,11,7,2007,T148,42.01743,-87.687769,0,CULEX SALINARIUS,0.0,75,1,1
2007-07-11,11,7,2007,T150,42.006858,-87.675919,0,CULEX PIPIENS/RESTUANS,2.0,18,1,1
2007-07-11,11,7,2007,T151,41.916265,-87.800515,0,CULEX PIPIENS/RESTUANS,2.0,70,4,1
2007-07-11,11,7,2007,T151,41.916265,-87.800515,0,CULEX RESTUANS,1.0,70,8,1
2007-07-11,11,7,2007,T155,41.776156,-87.778927,0,CULEX PIPIENS/RESTUANS,2.0,63,1,2
2007-07-11,11,7,2007,T158,41.682587,-87.707973,0,CULEX PIPIENS,2.0,35,29,2
2007-07-11,11,7,2007,T158,41.682587,-87.707973,0,CULEX PIPIENS/RESTUANS,2.0,35,189,2
2007-07-11,11,7,2007,T158,41.682587,-87.707973,0,CULEX RESTUANS,1.0,35,27,2
2007-07-11,11,7,2007,T160,41.903002,-87.688267,0,CULEX PIPIENS,2.0,11,1,2
2007-07-11,11,7,2007,T160,41.903002,-87.688267,0,CULEX PIPIENS/RESTUANS,2.0,11,16,2
2007-07-11,11,7,2007,T161,41.719059,-87.675088,0,CULEX PIPIENS/RESTUANS,2.0,96,17,2
2007-07-11,11,7,2007,T161,41.719059,-87.675088,0,CULEX RESTUANS,1.0,96,4,2
2007-07-11,11,7,2007,T162,41.725517,-87.614258,0,CULEX RESTUANS,1.0,93,1,2
2007-07-11,11,7,2007,T218,41.948167,-87.730698,0,CULEX PIPIENS/RESTUANS,2.0,37,1,1
2007-07-11,11,7,2007,T218,41.948167,-87.730698,0,CULEX RESTUANS,1.0,37,1,1
2007-07-18,18,7,2007,T001,41.953705,-87.733974,0,CULEX PIPIENS,2.0,40,1,1
2007-07-18,18,7,2007,T002,41.95469,-87.800991,0,CULEX PIPIENS,2.0,41,4,1
2007-07-18,18,7,2007,T002,41.95469,-87.800991,0,CULEX PIPIENS/RESTUANS,2.0,41,7,1
2007-07-18,18,7,2007,T002,41.95469,-87.800991,0,CULEX RESTUANS,1.0,41,2,1
2007-07-18,18,7,2007,T003,41.964242,-87.757639,0,CULEX PIPIENS,2.0,46,1,1
2007-07-18,18,7,2007,T003,41.964242,-87.757639,0,CULEX PIPIENS/RESTUANS,2.0,46,1,1
2007-07-18,18,7,2007,T006,41.990284,-87.797127,0,CULEX RESTUANS,1.0,60,3,1
2007-07-18,18,7,2007,T007,41.994991,-87.769279,0,CULEX PIPIENS,2.0,62,3,1
2007-07-18,18,7,2007,T007,41.994991,-87.769279,0,CULEX RESTUANS,1.0,62,3,1
2007-07-18,18,7,2007,T008,42.008314,-87.777921,0,CULEX PIPIENS,2.0,70,1,1
2007-07-18,18,7,2007,T008,42.008314,-87.777921,0,CULEX PIPIENS/RESTUANS,2.0,70,9,1
2007-07-18,18,7,2007,T008,42.008314,-87.777921,0,CULEX RESTUANS,1.0,70,1,1
2007-07-18,18,7,2007,T011,41.944869,-87.832763,0,CULEX PIPIENS/RESTUANS,2.0,36,3,1
2007-07-18,18,7,2007,T011,41.944869,-87.832763,0,CULEX RESTUANS,1.0,36,1,1
2007-07-18,18,7,2007,T012,41.991429,-87.747113,0,CULEX PIPIENS/RESTUANS,2.0,61,1,1
2007-07-18,18,7,2007,T013,41.923738,-87.785288,0,CULEX PIPIENS/RESTUANS,2.0,61,2,1
2007-07-18,18,7,2007,T014,41.970248,-87.787992,0,CULEX RESTUANS,1.0,64,3,1
2007-07-18,18,7,2007,T015,41.974089,-87.824812,0,CULEX PIPIENS,2.0,79,4,1
2007-07-18,18,7,2007,T015,41.974089,-87.824812,0,CULEX RESTUANS,1.0,79,1,1
2007-07-18,18,7,2007,T016,42.011601,-87.811506,0,CULEX PIPIENS/RESTUANS,2.0,72,34,1
2007-07-18,18,7,2007,T016,42.011601,-87.811506,0,CULEX RESTUANS,1.0,72,7,1
2007-07-18,18,7,2007,T017,41.960616,-87.777189,0,CULEX RESTUANS,1.0,60,1,1
2007-07-18,18,7,2007,T019,41.94983,-87.698457,0,CULEX RESTUANS,1.0,38,2,2
2007-07-18,18,7,2007,T025,41.979243,-87.750938,0,CULEX PIPIENS/RESTUANS,2.0,49,3,1
2007-07-18,18,7,2007,T028,41.986921,-87.689778,0,CULEX PIPIENS,2.0,58,1,1
2007-07-18,18,7,2007,T028,41.986921,-87.689778,0,CULEX RESTUANS,1.0,58,3,1
2007-07-18,18,7,2007,T030,41.89923,-87.716788,0,CULEX PIPIENS,2.0,10,2,2
2007-07-18,18,7,2007,T030,41.89923,-87.716788,0,CULEX PIPIENS/RESTUANS,2.0,10,11,2
2007-07-18,18,7,2007,T030,41.89923,-87.716788,0,CULEX RESTUANS,1.0,10,5,2
2007-07-18,18,7,2007,T031,41.801498,-87.763416,0,CULEX PIPIENS,2.0,50,1,2
2007-07-18,18,7,2007,T031,41.801498,-87.763416,0,CULEX PIPIENS/RESTUANS,2.0,50,2,2
2007-07-18,18,7,2007,T033,41.906638,-87.701431,0,CULEX PIPIENS/RESTUANS,2.0,14,4,2
2007-07-18,18,7,2007,T035,41.836644,-87.677737,0,CULEX PIPIENS/RESTUANS,2.0,30,1,2
2007-07-18,18,7,2007,T036,41.837085,-87.729384,0,CULEX PIPIENS,2.0,42,1,2
2007-07-18,18,7,2007,T036,41.837085,-87.729384,0,CULEX PIPIENS/RESTUANS,2.0,42,1,2
2007-07-18,18,7,2007,T036,41.837085,-87.729384,0,CULEX RESTUANS,1.0,42,3,2
2007-07-18,18,7,2007,T036,41.837085,-87.729384,0,CULEX SALINARIUS,0.0,42,1,2
2007-07-18,18,7,2007,T037,41.921177,-87.79518,0,CULEX PIPIENS,2.0,68,2,1
2007-07-18,18,7,2007,T037,41.921177,-87.79518,0,CULEX PIPIENS/RESTUANS,2.0,68,1,1
2007-07-18,18,7,2007,T039,41.911824,-87.726737,0,CULEX PIPIENS/RESTUANS,2.0,17,2,2
2007-07-18,18,7,2007,T043,41.857402,-87.694991,0,CULEX PIPIENS/RESTUANS,2.0,30,1,2
2007-07-18,18,7,2007,T044,41.883284,-87.705085,0,CULEX PIPIENS/RESTUANS,2.0,33,1,2
2007-07-18,18,7,2007,T044,41.883284,-87.705085,0,CULEX RESTUANS,1.0,33,2,2
2007-07-18,18,7,2007,T045,41.9216,-87.666455,0,CULEX PIPIENS,2.0,15,4,2
2007-07-18,18,7,2007,T045,41.9216,-87.666455,0,CULEX PIPIENS/RESTUANS,2.0,15,12,2
2007-07-18,18,7,2007,T046,41.891118,-87.654491,0,CULEX PIPIENS,2.0,25,34,2
2007-07-18,18,7,2007,T046,41.891118,-87.654491,0,CULEX PIPIENS/RESTUANS,2.0,25,30,2
2007-07-18,18,7,2007,T046,41.891118,-87.654491,0,CULEX RESTUANS,1.0,25,8,2
2007-07-18,18,7,2007,T047,41.868142,-87.696269,0,CULEX RESTUANS,1.0,11,1,2
2007-07-18,18,7,2007,T048,41.867108,-87.654224,0,CULEX PIPIENS/RESTUANS,2.0,11,1,2
2007-07-18,18,7,2007,T048,41.867108,-87.654224,0,CULEX RESTUANS,1.0,11,2,2
2007-07-18,18,7,2007,T049,41.896282,-87.655232,0,CULEX PIPIENS/RESTUANS,2.0,11,3,2
2007-07-18,18,7,2007,T050,41.919343,-87.694259,0,CULEX PIPIENS/RESTUANS,2.0,21,1,2
2007-07-18,18,7,2007,T051,41.846283,-87.656913,0,CULEX PIPIENS/RESTUANS,2.0,25,2,2
2007-07-18,18,7,2007,T054,41.921965,-87.632085,0,CULEX PIPIENS/RESTUANS,2.0,22,3,2
2007-07-18,18,7,2007,T054,41.921965,-87.632085,0,CULEX RESTUANS,1.0,22,2,2
2007-07-18,18,7,2007,T060,41.823065,-87.678378,0,CULEX RESTUANS,1.0,22,1,2
2007-07-18,18,7,2007,T061,41.801179,-87.679447,0,CULEX PIPIENS/RESTUANS,2.0,22,2,2
2007-07-18,18,7,2007,T062,41.800737,-87.71188,0,CULEX PIPIENS,2.0,35,7,2
2007-07-18,18,7,2007,T062,41.800737,-87.71188,0,CULEX PIPIENS/RESTUANS,2.0,35,7,2
2007-07-18,18,7,2007,T062,41.800737,-87.71188,0,CULEX RESTUANS,1.0,35,4,2
2007-07-18,18,7,2007,T063,41.82561,-87.726549,0,CULEX PIPIENS,2.0,37,2,2
2007-07-18,18,7,2007,T063,41.82561,-87.726549,0,CULEX PIPIENS/RESTUANS,2.0,37,1,2
2007-07-18,18,7,2007,T065,41.778297,-87.752411,0,CULEX PIPIENS,2.0,52,1,2
2007-07-18,18,7,2007,T065,41.778297,-87.752411,0,CULEX PIPIENS/RESTUANS,2.0,52,2,2
2007-07-18,18,7,2007,T084,41.692555,-87.598865,0,CULEX PIPIENS/RESTUANS,2.0,20,1,2
2007-07-18,18,7,2007,T086,41.688324,-87.676709,0,CULEX PIPIENS/RESTUANS,2.0,22,5,2
2007-07-18,18,7,2007,T086,41.688324,-87.676709,0,CULEX RESTUANS,1.0,22,1,2
2007-07-18,18,7,2007,T091,41.862292,-87.64886,0,CULEX PIPIENS,2.0,11,1,2
2007-07-18,18,7,2007,T091,41.862292,-87.64886,0,CULEX PIPIENS/RESTUANS,2.0,11,1,2
2007-07-18,18,7,2007,T115,41.673408,-87.599862,0,CULEX PIPIENS/RESTUANS,2.0,12,50,2
2007-07-18,18,7,2007,T129,41.891126,-87.61156,0,CULEX RESTUANS,1.0,53,1,2
2007-07-18,18,7,2007,T138,41.726465,-87.585413,0,CULEX PIPIENS/RESTUANS,2.0,10,100,2
2007-07-18,18,7,2007,T138,41.726465,-87.585413,0,CULEX RESTUANS,1.0,10,76,2
2007-07-18,18,7,2007,T138,41.726465,-87.585413,0,CULEX SALINARIUS,0.0,10,2,2
2007-07-18,18,7,2007,T141,41.961743,-87.76007,0,CULEX PIPIENS/RESTUANS,2.0,53,1,1
2007-07-18,18,7,2007,T142,41.953067,-87.776792,0,CULEX PIPIENS/RESTUANS,2.0,40,3,1
2007-07-18,18,7,2007,T143,41.999129,-87.795585,0,CULEX PIPIENS/RESTUANS,2.0,65,1,1
2007-07-18,18,7,2007,T143,41.999129,-87.795585,0,CULEX RESTUANS,1.0,65,1,1
2007-07-18,18,7,2007,T144,41.94016,-87.794896,0,CULEX PIPIENS/RESTUANS,2.0,33,1,1
2007-07-18,18,7,2007,T144,41.94016,-87.794896,0,CULEX RESTUANS,1.0,33,1,1
2007-07-18,18,7,2007,T146,41.958271,-87.702575,0,CULEX PIPIENS,2.0,42,2,1
2007-07-18,18,7,2007,T146,41.958271,-87.702575,0,CULEX PIPIENS/RESTUANS,2.0,42,7,1
2007-07-18,18,7,2007,T146,41.958271,-87.702575,0,CULEX SALINARIUS,0.0,42,1,1
2007-07-18,18,7,2007,T147,41.932094,-87.700117,0,CULEX PIPIENS/RESTUANS,2.0,28,2,2
2007-07-18,18,7,2007,T148,42.01743,-87.687769,0,CULEX PIPIENS/RESTUANS,2.0,75,2,1
2007-07-18,18,7,2007,T148,42.01743,-87.687769,0,CULEX RESTUANS,1.0,75,1,1
2007-07-18,18,7,2007,T150,42.006858,-87.675919,0,CULEX PIPIENS/RESTUANS,2.0,18,1,1
2007-07-18,18,7,2007,T150,42.006858,-87.675919,0,CULEX RESTUANS,1.0,18,1,1
2007-07-18,18,7,2007,T151,41.916265,-87.800515,0,CULEX PIPIENS,2.0,70,1,1
2007-07-18,18,7,2007,T151,41.916265,-87.800515,0,CULEX PIPIENS/RESTUANS,2.0,70,11,1
2007-07-18,18,7,2007,T151,41.916265,-87.800515,0,CULEX RESTUANS,1.0,70,1,1
2007-07-18,18,7,2007,T152,41.846075,-87.716277,0,CULEX RESTUANS,1.0,25,1,2
2007-07-18,18,7,2007,T153,41.907645,-87.760886,0,CULEX PIPIENS/RESTUANS,2.0,15,2,2
2007-07-18,18,7,2007,T200,41.678618,-87.559308,0,CULEX PIPIENS,2.0,13,1,2
2007-07-18,18,7,2007,T200,41.678618,-87.559308,0,CULEX PIPIENS/RESTUANS,2.0,13,42,2
2007-07-18,18,7,2007,T200,41.678618,-87.559308,0,CULEX RESTUANS,1.0,13,4,2
2007-07-18,18,7,2007,T200,41.678618,-87.559308,0,CULEX TERRITANS,0.0,13,3,2
2007-07-18,18,7,2007,T206,41.737052,-87.543067,0,CULEX PIPIENS,2.0,13,1,2
2007-07-18,18,7,2007,T206,41.737052,-87.543067,0,CULEX PIPIENS/RESTUANS,2.0,13,3,2
